Order_ID,Date,Year,Month,Quarter,Product,Category,Region,Channel,Units_Sold,Unit_Price,Revenue,COGS,Gross_Profit,Discount_Pct,Net_Revenue
2350,2024-03-06,2025,Mar,Q1,Caramel,Mid-range,International,E-Commerce,1454,55,91690.67,55252,26872.17,0.13,69573.9
2351,2024-04-20,2025,Apr,Q2,Dairy Milk,Mid-range,North India,E-Commerce,685,45,39905.31,23975,9891.78,0.04,29592
2352,2024-04-14,2024,Apr,Q2,Dairy Milk Silk,Premium,North India,E-Commerce,949,75,104179.84,49348,19975.28,0.03,69039.75
2353,2024-04-12,2024,Apr,Q2,5 Star,Value,North India,General Trade,1058,30,21405.4,23276,5058.57,0.11,28248.6
2354,2024-04-15,2024,Apr,Q2,Perk,Value,North India,E-Commerce,1949,25,38341.73,35082,7815.84,0.06,45801.5
2355,2024-04-19,2025,Apr,Q2,Bournville,Premium,North India,General Trade,1370,90,169209.48,89050,44251.66,0.02,120834
2356,2024-04-09,2023,Apr,Q2,Gems,Value,North India,General Trade,1867,20,41239.82,26138,8098.92,0.01,36966.6
2357,2024-04-13,2025,Apr,Q2,Celebrations Box,Premium,North India,General Trade,1337,250,288735.05,240660,81261.82,0.06,314195
2358,2024-04-24,2025,Apr,Q2,Oreo,Mid-range,North India,General Trade,498,40,22567.3,13944,4667.37,0.12,17529.6
2359,2024-04-06,2024,Apr,Q2,Fuse,Value,North India,General Trade,1168,35,48330.75,28032,16748.65,0.12,35974.4
2360,2024-04-28,2023,Apr,Q2,Caramel,Mid-range,North India,Institutional,1223,55,59701.76,46474,13001.45,0.02,65919.7
2361,2024-04-09,2024,Apr,Q2,Dairy Milk,Mid-range,South India,E-Commerce,1808,45,138781.66,63280,45537.56,0.07,75664.8
2362,2024-04-06,2023,Apr,Q2,Dairy Milk Silk,Premium,South India,Modern Trade,1015,75,116192.13,52780,23322.01,0.01,75363.75
2363,2024-04-16,2023,Apr,Q2,5 Star,Value,South India,Modern Trade,641,30,17090.58,14102,4572.9,0.12,16922.4
2364,2024-04-09,2024,Apr,Q2,Perk,Value,South India,Modern Trade,1121,25,21895.32,20178,5173.2,0.11,24942.25
2365,2024-04-26,2025,Apr,Q2,Bournville,Premium,South India,E-Commerce,937,90,89817.64,60905,19127.83,0.08,77583.6
2366,2024-04-04,2025,Apr,Q2,Gems,Value,South India,E-Commerce,904,20,20709.91,12656,7168.94,0,18080
2367,2024-04-20,2024,Apr,Q2,Celebrations Box,Premium,South India,E-Commerce,1976,250,473803.3,355680,162439.34,0.1,444600
2368,2024-04-21,2024,Apr,Q2,Oreo,Mid-range,South India,General Trade,1381,40,50642.65,38668,15892.26,0.09,50268.4
2369,2024-04-11,2024,Apr,Q2,Fuse,Value,South India,General Trade,1798,35,68208.08,43152,19711.1,0.04,60412.8
2370,2024-04-03,2024,Apr,Q2,Caramel,Mid-range,South India,Institutional,1786,55,99974.01,67868,19434.95,0.11,87424.7
2371,2024-04-21,2024,Apr,Q2,Dairy Milk,Mid-range,West India,Institutional,1456,45,113589.12,50960,27366.76,0.04,62899.2
2372,2024-04-26,2024,Apr,Q2,Dairy Milk Silk,Premium,West India,General Trade,1978,75,232972.01,102856,64595.04,0.03,143899.5
2373,2024-04-19,2024,Apr,Q2,5 Star,Value,West India,E-Commerce,1063,30,25608.25,23386,7839.53,0.09,29019.9
2374,2024-04-03,2023,Apr,Q2,Perk,Value,West India,Institutional,1938,25,31898.75,34884,9115.99,0.14,41667
2375,2024-04-11,2023,Apr,Q2,Bournville,Premium,West India,General Trade,903,90,90144.13,58695,26173.26,0.03,78831.9
2376,2024-04-21,2025,Apr,Q2,Gems,Value,West India,E-Commerce,1654,20,36810.03,23156,8299.1,0.04,31756.8
2377,2024-04-25,2024,Apr,Q2,Celebrations Box,Premium,West India,Institutional,755,250,188774.77,135900,49889.92,0.13,164212.5
2378,2024-04-15,2024,Apr,Q2,Oreo,Mid-range,West India,E-Commerce,1731,40,61926.6,48468,19296.98,0.09,63008.4
2379,2024-04-01,2025,Apr,Q2,Fuse,Value,West India,Institutional,542,35,18181.07,13008,3724.7,0.03,18400.9
2380,2024-04-09,2025,Apr,Q2,Caramel,Mid-range,West India,General Trade,1690,55,89856.43,64220,28396.93,0.04,89232
2381,2024-04-04,2025,Apr,Q2,Dairy Milk,Mid-range,East India,Modern Trade,631,45,47214.46,22085,9917.09,0.03,27543.15
2382,2024-04-16,2023,Apr,Q2,Dairy Milk Silk,Premium,East India,Modern Trade,330,75,41027.61,17160,9906.08,0.14,21285
2383,2024-04-17,2024,Apr,Q2,5 Star,Value,East India,Modern Trade,253,30,5556.92,5566,1723.19,0.12,6679.2
2384,2024-04-05,2024,Apr,Q2,Perk,Value,East India,Modern Trade,412,25,9225.51,7416,1715.19,0.04,9888
2385,2024-04-13,2023,Apr,Q2,Bournville,Premium,East India,Modern Trade,1541,90,175300.07,100165,51365.12,0.14,119273.4
2386,2024-04-10,2024,Apr,Q2,Gems,Value,East India,E-Commerce,669,20,12398.19,9366,3523.25,0.04,12844.8
2387,2024-04-17,2023,Apr,Q2,Celebrations Box,Premium,East India,Institutional,1483,250,364512.06,266940,125215.75,0.02,363335
2388,2024-04-12,2025,Apr,Q2,Oreo,Mid-range,East India,General Trade,258,40,11053.36,7224,1994.29,0.01,10216.8
2389,2024-04-28,2023,Apr,Q2,Fuse,Value,East India,E-Commerce,1969,35,71125.76,47256,14952.78,0.07,64090.95
2390,2024-04-23,2023,Apr,Q2,Caramel,Mid-range,East India,E-Commerce,1323,55,63342.09,50274,15429.79,0.07,67671.45
2391,2024-04-21,2023,Apr,Q2,Dairy Milk,Mid-range,International,General Trade,1410,45,110032.54,49350,31049.24,0.09,57739.5
2392,2024-04-18,2023,Apr,Q2,Dairy Milk Silk,Premium,International,Institutional,1272,75,164321.73,66144,39161.32,0.1,85860
2393,2024-04-08,2024,Apr,Q2,5 Star,Value,International,E-Commerce,911,30,18267.32,20042,4106.79,0.07,25416.9
2394,2024-04-14,2025,Apr,Q2,Perk,Value,International,Modern Trade,1104,25,18413.58,19872,5011.04,0.05,26220
2395,2024-04-01,2025,Apr,Q2,Bournville,Premium,International,E-Commerce,518,90,50989.9,33670,14761.46,0.05,44289
2396,2024-04-18,2024,Apr,Q2,Gems,Value,International,General Trade,904,20,19928.32,12656,3874.54,0.04,17356.8
2397,2024-04-25,2023,Apr,Q2,Celebrations Box,Premium,International,Modern Trade,1608,250,374414.14,289440,107139.7,0.14,345720
2398,2024-04-14,2023,Apr,Q2,Oreo,Mid-range,International,Institutional,813,40,38255.09,22764,9022.26,0,32520
2399,2024-04-01,2023,Apr,Q2,Fuse,Value,International,E-Commerce,1422,35,52362.16,34128,12857.52,0.03,48276.9
2400,2024-04-18,2025,Apr,Q2,Caramel,Mid-range,International,E-Commerce,586,55,37102.07,22268,10436.8,0.06,30296.2
2401,2024-05-23,2025,May,Q2,Dairy Milk,Mid-range,North India,Institutional,1008,45,57291.95,35280,13302.86,0.04,43545.6
2402,2024-05-09,2023,May,Q2,Dairy Milk Silk,Premium,North India,Institutional,1896,75,225304.37,98592,43991.09,0.06,133668
2403,2024-05-17,2025,May,Q2,5 Star,Value,North India,Modern Trade,1064,30,26717.24,23408,7326.58,0.09,29047.2
2404,2024-05-18,2024,May,Q2,Perk,Value,North India,E-Commerce,783,25,15552.18,14094,2850.63,0.1,17617.5
2405,2024-05-03,2024,May,Q2,Bournville,Premium,North India,E-Commerce,1045,90,94280.36,67925,32296.68,0.03,91228.5
2406,2024-05-21,2025,May,Q2,Gems,Value,North India,General Trade,479,20,8274.97,6706,1554.42,0.04,9196.8
2407,2024-05-23,2024,May,Q2,Celebrations Box,Premium,North India,Institutional,1465,250,339982.55,263700,106759.99,0.07,340612.5
2408,2024-05-05,2025,May,Q2,Oreo,Mid-range,North India,Institutional,584,40,26675.34,16352,5116.05,0.05,22192
2409,2024-05-04,2024,May,Q2,Fuse,Value,North India,Modern Trade,1295,35,46586.23,31080,15842.22,0,45325
2410,2024-05-15,2025,May,Q2,Caramel,Mid-range,North India,E-Commerce,751,55,43267.56,28538,8595.95,0.02,40478.9
2411,2024-05-01,2024,May,Q2,Dairy Milk,Mid-range,South India,Modern Trade,676,45,37625.55,23660,10034,0.01,30115.8
2412,2024-05-10,2023,May,Q2,Dairy Milk Silk,Premium,South India,Institutional,644,75,67316.2,33488,21478.75,0.05,45885
2413,2024-05-26,2024,May,Q2,5 Star,Value,South India,Institutional,960,30,19386.68,21120,5369.86,0.07,26784
2414,2024-05-25,2023,May,Q2,Perk,Value,South India,Modern Trade,876,25,19374.69,15768,5486.76,0.01,21681
2415,2024-05-13,2023,May,Q2,Bournville,Premium,South India,General Trade,314,90,29867.99,20410,9524.42,0.04,27129.6
2416,2024-05-07,2025,May,Q2,Gems,Value,South India,Modern Trade,1312,20,25259.56,18368,5372.6,0.07,24403.2
2417,2024-05-01,2025,May,Q2,Celebrations Box,Premium,South India,E-Commerce,1873,250,438698.04,337140,133473.21,0.06,440155
2418,2024-05-13,2023,May,Q2,Oreo,Mid-range,South India,Modern Trade,1773,40,61899.34,49644,11904.56,0.11,63118.8
2419,2024-05-02,2025,May,Q2,Fuse,Value,South India,Institutional,706,35,25515.05,16944,7465.16,0.11,21991.9
2420,2024-05-04,2025,May,Q2,Caramel,Mid-range,South India,General Trade,1143,55,63280.74,43434,12766.8,0.11,55949.85
2421,2024-05-10,2025,May,Q2,Dairy Milk,Mid-range,West India,General Trade,1168,45,87730.43,40880,19100.78,0.06,49406.4
2422,2024-05-02,2023,May,Q2,Dairy Milk Silk,Premium,West India,E-Commerce,524,75,49600.76,27248,10975.95,0.09,35763
2423,2024-05-10,2023,May,Q2,5 Star,Value,West India,Modern Trade,718,30,14946.6,15796,3252.92,0.07,20032.2
2424,2024-05-28,2024,May,Q2,Perk,Value,West India,General Trade,938,25,19737.8,16884,5364.43,0.13,20401.5
2425,2024-05-14,2023,May,Q2,Bournville,Premium,West India,General Trade,431,90,45554.08,28015,13919.97,0.04,37238.4
2426,2024-05-09,2023,May,Q2,Gems,Value,West India,E-Commerce,230,20,5239.49,3220,1519.37,0.03,4462
2427,2024-05-01,2023,May,Q2,Celebrations Box,Premium,West India,Modern Trade,1010,250,235692.58,181800,65176.79,0.12,222200
2428,2024-05-16,2025,May,Q2,Oreo,Mid-range,West India,Modern Trade,1390,40,52650.47,38920,11051.4,0.12,48928
2429,2024-05-08,2025,May,Q2,Fuse,Value,West India,General Trade,960,35,31007.14,23040,10646.06,0.12,29568
2430,2024-05-20,2025,May,Q2,Caramel,Mid-range,West India,General Trade,1223,55,65384.07,46474,15668.34,0.01,66592.35
2431,2024-05-02,2023,May,Q2,Dairy Milk,Mid-range,East India,E-Commerce,1755,45,110847.68,61425,31160.67,0.09,71867.25
2432,2024-05-18,2025,May,Q2,Dairy Milk Silk,Premium,East India,E-Commerce,1520,75,167353.16,79040,55513.79,0.02,111720
2433,2024-05-11,2024,May,Q2,5 Star,Value,East India,Modern Trade,457,30,10116.48,10054,2922.52,0.07,12750.3
2434,2024-05-24,2025,May,Q2,Perk,Value,East India,E-Commerce,1849,25,31464.74,33282,10334.34,0.13,40215.75
2435,2024-05-12,2024,May,Q2,Bournville,Premium,East India,General Trade,243,90,27017.08,15795,6057.31,0.1,19683
2436,2024-05-16,2023,May,Q2,Gems,Value,East India,General Trade,713,20,14657.69,9982,4413.7,0.13,12406.2
2437,2024-05-23,2023,May,Q2,Celebrations Box,Premium,East India,Institutional,1344,250,386754.26,241920,107412.88,0.04,322560
2438,2024-05-18,2025,May,Q2,Oreo,Mid-range,East India,Institutional,588,40,26784.99,16464,7224.67,0.09,21403.2
2439,2024-05-09,2025,May,Q2,Fuse,Value,East India,E-Commerce,862,35,36021.16,20688,8554.81,0.11,26851.3
2440,2024-05-15,2023,May,Q2,Caramel,Mid-range,East India,General Trade,341,55,22173.73,12958,4649.22,0.08,17254.6
2441,2024-05-12,2023,May,Q2,Dairy Milk,Mid-range,International,E-Commerce,1878,45,143417.25,65730,38486.63,0.04,81129.6
2442,2024-05-17,2024,May,Q2,Dairy Milk Silk,Premium,International,Institutional,201,75,22391.13,10452,6690.34,0.12,13266
2443,2024-05-01,2023,May,Q2,5 Star,Value,International,Institutional,1702,30,35630.51,37444,9694.61,0.03,49528.2
2444,2024-05-11,2023,May,Q2,Perk,Value,International,E-Commerce,1789,25,31081.39,32202,9524.79,0.09,40699.75
2445,2024-05-27,2024,May,Q2,Bournville,Premium,International,Modern Trade,1548,90,181719.91,100620,53394.54,0.15,118422
2446,2024-05-16,2025,May,Q2,Gems,Value,International,Institutional,588,20,11444.47,8232,3729.59,0.08,10819.2
2447,2024-05-14,2023,May,Q2,Celebrations Box,Premium,International,General Trade,1455,250,346194.63,261900,68289.64,0.04,349200
2448,2024-05-22,2024,May,Q2,Oreo,Mid-range,International,E-Commerce,426,40,18879.25,11928,6511.62,0.01,16869.6
2449,2024-05-05,2025,May,Q2,Fuse,Value,International,Modern Trade,289,35,10549.1,6936,2274.69,0.13,8800.05
2450,2024-05-04,2023,May,Q2,Caramel,Mid-range,International,General Trade,1988,55,129090.7,75544,30340.71,0,109340
2451,2024-06-19,2024,Jun,Q2,Dairy Milk,Mid-range,North India,Institutional,592,45,33032.48,20720,9917.92,0.01,26373.6
2452,2024-06-20,2023,Jun,Q2,Dairy Milk Silk,Premium,North India,Institutional,1547,75,180160.92,80444,32647.31,0.07,107903.25
2453,2024-06-20,2023,Jun,Q2,5 Star,Value,North India,E-Commerce,300,30,6741.99,6600,1939.93,0.05,8550
2454,2024-06-07,2024,Jun,Q2,Perk,Value,North India,Modern Trade,226,25,5007.37,4068,1378.09,0.14,4859
2455,2024-06-26,2023,Jun,Q2,Bournville,Premium,North India,Institutional,1904,90,213575.57,123760,48119.84,0.01,169646.4
2456,2024-06-14,2025,Jun,Q2,Gems,Value,North India,Modern Trade,939,20,17256.32,13146,5444.52,0.08,17277.6
2457,2024-06-27,2025,Jun,Q2,Celebrations Box,Premium,North India,E-Commerce,1826,250,409660.37,328680,126727.44,0.11,406285
2458,2024-06-03,2024,Jun,Q2,Oreo,Mid-range,North India,E-Commerce,1283,40,45734.13,35924,9282.09,0.01,50806.8
2459,2024-06-17,2025,Jun,Q2,Fuse,Value,North India,E-Commerce,359,35,10864.57,8616,2498.65,0.14,10805.9
2460,2024-06-18,2025,Jun,Q2,Caramel,Mid-range,North India,Modern Trade,407,55,22038.33,15466,5039.66,0.11,19922.65
2461,2024-06-22,2025,Jun,Q2,Dairy Milk,Mid-range,South India,Institutional,588,45,42891.02,20580,9067.2,0.03,25666.2
2462,2024-06-06,2025,Jun,Q2,Dairy Milk Silk,Premium,South India,General Trade,1367,75,155397.17,71084,42364.6,0.09,93297.75
2463,2024-06-21,2024,Jun,Q2,5 Star,Value,South India,Institutional,1728,30,44747.1,38016,12140.94,0.02,50803.2
2464,2024-06-22,2024,Jun,Q2,Perk,Value,South India,E-Commerce,1581,25,33011.75,28458,7623.51,0.07,36758.25
2465,2024-06-06,2023,Jun,Q2,Bournville,Premium,South India,Institutional,413,90,48084.23,26845,12873.48,0.03,36054.9
2466,2024-06-06,2025,Jun,Q2,Gems,Value,South India,Institutional,1233,20,22813.3,17262,6987.43,0.05,23427
2467,2024-06-18,2025,Jun,Q2,Celebrations Box,Premium,South India,Institutional,921,250,272787.35,165780,90931.5,0.14,198015
2468,2024-06-25,2025,Jun,Q2,Oreo,Mid-range,South India,E-Commerce,1930,40,68120.51,54040,13476.04,0.06,72568
2469,2024-06-20,2025,Jun,Q2,Fuse,Value,South India,Institutional,1891,35,59240.97,45384,18776.02,0.11,58904.65
2470,2024-06-13,2023,Jun,Q2,Caramel,Mid-range,South India,General Trade,1353,55,66631.88,51414,16538.01,0.08,68461.8
2471,2024-06-15,2023,Jun,Q2,Dairy Milk,Mid-range,West India,E-Commerce,937,45,65523.65,32795,21230.26,0.14,36261.9
2472,2024-06-10,2024,Jun,Q2,Dairy Milk Silk,Premium,West India,Institutional,200,75,25276.74,10400,8304.34,0.11,13350
2473,2024-06-10,2024,Jun,Q2,5 Star,Value,West India,Modern Trade,1260,30,27646.03,27720,8996.14,0.02,37044
2474,2024-06-07,2024,Jun,Q2,Perk,Value,West India,Modern Trade,815,25,17740.56,14670,5311.29,0.15,17318.75
2475,2024-06-23,2025,Jun,Q2,Bournville,Premium,West India,E-Commerce,244,90,25507.69,15860,5800.51,0.12,19324.8
2476,2024-06-19,2025,Jun,Q2,Gems,Value,West India,E-Commerce,1333,20,24574.71,18662,5624.62,0.08,24527.2
2477,2024-06-12,2025,Jun,Q2,Celebrations Box,Premium,West India,General Trade,393,250,84596.07,70740,19585.02,0.01,97267.5
2478,2024-06-19,2024,Jun,Q2,Oreo,Mid-range,West India,General Trade,483,40,19742.4,13524,4969.2,0.04,18547.2
2479,2024-06-10,2024,Jun,Q2,Fuse,Value,West India,General Trade,677,35,21184.83,16248,4473.76,0.04,22747.2
2480,2024-06-07,2025,Jun,Q2,Caramel,Mid-range,West India,Modern Trade,1368,55,79068.01,51984,15590.9,0.06,70725.6
2481,2024-06-16,2023,Jun,Q2,Dairy Milk,Mid-range,East India,Modern Trade,1681,45,94128.98,58835,20835.15,0.05,71862.75
2482,2024-06-23,2025,Jun,Q2,Dairy Milk Silk,Premium,East India,General Trade,1199,75,141197.62,62348,39568.78,0.12,79134
2483,2024-06-02,2024,Jun,Q2,5 Star,Value,East India,Modern Trade,1419,30,34909.6,31218,6531.69,0.1,38313
2484,2024-06-25,2024,Jun,Q2,Perk,Value,East India,Institutional,360,25,5855.52,6480,1323.18,0.12,7920
2485,2024-06-14,2025,Jun,Q2,Bournville,Premium,East India,E-Commerce,912,90,106024.02,59280,22581.87,0.13,71409.6
2486,2024-06-25,2023,Jun,Q2,Gems,Value,East India,Institutional,1977,20,39743.1,27678,7838.2,0.02,38749.2
2487,2024-06-20,2025,Jun,Q2,Celebrations Box,Premium,East India,General Trade,1731,250,487715.52,311580,146055.98,0.1,389475
2488,2024-06-13,2024,Jun,Q2,Oreo,Mid-range,East India,Modern Trade,1498,40,59817.83,41944,20837.76,0.12,52729.6
2489,2024-06-11,2024,Jun,Q2,Fuse,Value,East India,Modern Trade,824,35,24988.3,19776,7372.53,0.08,26532.8
2490,2024-06-08,2023,Jun,Q2,Caramel,Mid-range,East India,General Trade,869,55,54289.01,33022,11017.62,0.08,43971.4
2491,2024-06-13,2023,Jun,Q2,Dairy Milk,Mid-range,International,General Trade,303,45,20954.6,10605,5924.77,0.1,12271.5
2492,2024-06-17,2025,Jun,Q2,Dairy Milk Silk,Premium,International,Institutional,1741,75,184865.22,90532,52648.07,0.09,118823.25
2493,2024-06-26,2025,Jun,Q2,5 Star,Value,International,Modern Trade,654,30,13723.67,14388,2979.86,0.06,18442.8
2494,2024-06-03,2024,Jun,Q2,Perk,Value,International,Institutional,503,25,9895.51,9054,2203.16,0.02,12323.5
2495,2024-06-18,2024,Jun,Q2,Bournville,Premium,International,Institutional,1370,90,160837.96,89050,30593.95,0.11,109737
2496,2024-06-17,2024,Jun,Q2,Gems,Value,International,Institutional,737,20,15441.1,10318,3468.23,0.01,14592.6
2497,2024-06-25,2024,Jun,Q2,Celebrations Box,Premium,International,Institutional,1784,250,436978.23,321120,102498.62,0.1,401400
2498,2024-06-16,2025,Jun,Q2,Oreo,Mid-range,International,General Trade,1184,40,51431.55,33152,14175.58,0.08,43571.2
2499,2024-06-18,2023,Jun,Q2,Fuse,Value,International,Institutional,1535,35,57604.29,36840,16259.98,0.09,48889.75
2500,2024-06-25,2025,Jun,Q2,Caramel,Mid-range,International,General Trade,696,55,33273.55,26448,9314.52,0.01,37897.2
2501,2024-07-19,2024,Jul,Q3,Dairy Milk,Mid-range,North India,Institutional,862,45,66874.58,30170,21646.3,0.1,34911
2502,2024-07-14,2024,Jul,Q3,Dairy Milk Silk,Premium,North India,Modern Trade,430,75,47379.71,22360,14121.43,0.1,29025
2503,2024-07-12,2023,Jul,Q3,5 Star,Value,North India,E-Commerce,913,30,24359.69,20086,4967.7,0.03,26568.3
2504,2024-07-12,2023,Jul,Q3,Perk,Value,North India,Modern Trade,1776,25,31502.34,31968,9219.8,0.05,42180
2505,2024-07-02,2024,Jul,Q3,Bournville,Premium,North India,Institutional,1476,90,171228.41,95940,34229.69,0.02,130183.2
2506,2024-07-05,2025,Jul,Q3,Gems,Value,North India,General Trade,608,20,11805.6,8512,3149.57,0.1,10944
2507,2024-07-08,2023,Jul,Q3,Celebrations Box,Premium,North India,Modern Trade,430,250,100363.81,77400,30216.44,0.11,95675
2508,2024-07-10,2025,Jul,Q3,Oreo,Mid-range,North India,General Trade,1979,40,67638.31,55412,13264.83,0.12,69660.8
2509,2024-07-04,2024,Jul,Q3,Fuse,Value,North India,Modern Trade,903,35,27824.95,21672,5443.52,0.1,28444.5
2510,2024-07-11,2024,Jul,Q3,Caramel,Mid-range,North India,E-Commerce,1121,55,54409.89,42598,10164.69,0.07,57339.15
2511,2024-07-07,2023,Jul,Q3,Dairy Milk,Mid-range,South India,General Trade,1715,45,128188.73,60025,32189.16,0.08,71001
2512,2024-07-24,2023,Jul,Q3,Dairy Milk Silk,Premium,South India,E-Commerce,1323,75,150396.2,68796,45934.36,0.07,92279.25
2513,2024-07-01,2023,Jul,Q3,5 Star,Value,South India,General Trade,1623,30,35834.06,35706,11144.6,0.1,43821
2514,2024-07-17,2025,Jul,Q3,Perk,Value,South India,Institutional,1393,25,29064.89,25074,7888.01,0.14,29949.5
2515,2024-07-10,2024,Jul,Q3,Bournville,Premium,South India,Modern Trade,723,90,73374.35,46995,19410.84,0.03,63117.9
2516,2024-07-09,2023,Jul,Q3,Gems,Value,South India,General Trade,1816,20,33187.04,25424,10809.84,0.1,32688
2517,2024-07-01,2023,Jul,Q3,Celebrations Box,Premium,South India,Modern Trade,1152,250,289991.92,207360,71019.73,0.1,259200
2518,2024-07-22,2023,Jul,Q3,Oreo,Mid-range,South India,Modern Trade,995,40,35095.92,27860,8169.37,0.1,35820
2519,2024-07-10,2023,Jul,Q3,Fuse,Value,South India,E-Commerce,1970,35,68531.42,47280,18214.29,0.02,67571
2520,2024-07-17,2023,Jul,Q3,Caramel,Mid-range,South India,Institutional,673,55,43447.52,25574,11154.81,0.15,31462.75
2521,2024-07-20,2025,Jul,Q3,Dairy Milk,Mid-range,West India,Modern Trade,846,45,60534.36,29610,16926.25,0.07,35405.1
2522,2024-07-15,2024,Jul,Q3,Dairy Milk Silk,Premium,West India,Modern Trade,581,75,71083.69,30212,20209.48,0.03,42267.75
2523,2024-07-17,2023,Jul,Q3,5 Star,Value,West India,Modern Trade,281,30,5680.67,6182,1704.41,0.04,8092.8
2524,2024-07-24,2024,Jul,Q3,Perk,Value,West India,E-Commerce,883,25,16008.41,15894,4890.19,0.07,20529.75
2525,2024-07-12,2024,Jul,Q3,Bournville,Premium,West India,General Trade,237,90,21984.23,15405,6306.99,0.05,20263.5
2526,2024-07-17,2023,Jul,Q3,Gems,Value,West India,E-Commerce,1480,20,25188.85,20720,6530.75,0.05,28120
2527,2024-07-09,2023,Jul,Q3,Celebrations Box,Premium,West India,E-Commerce,1862,250,538344.39,335160,154439.56,0.01,460845
2528,2024-07-18,2025,Jul,Q3,Oreo,Mid-range,West India,Institutional,1868,40,68196.65,52304,16990.87,0.15,63512
2529,2024-07-13,2025,Jul,Q3,Fuse,Value,West India,E-Commerce,661,35,24397.63,15864,6537.58,0.02,22672.3
2530,2024-07-17,2023,Jul,Q3,Caramel,Mid-range,West India,General Trade,379,55,19602.17,14402,4073.34,0.11,18552.05
2531,2024-07-05,2023,Jul,Q3,Dairy Milk,Mid-range,East India,General Trade,1054,45,81142.03,36890,16331.16,0.04,45532.8
2532,2024-07-11,2024,Jul,Q3,Dairy Milk Silk,Premium,East India,Institutional,839,75,85172.54,43628,26152.23,0.14,54115.5
2533,2024-07-21,2025,Jul,Q3,5 Star,Value,East India,Institutional,1310,30,27516.31,28820,6246.99,0.02,38514
2534,2024-07-26,2023,Jul,Q3,Perk,Value,East India,General Trade,1389,25,22211.99,25002,4715.14,0.08,31947
2535,2024-07-23,2025,Jul,Q3,Bournville,Premium,East India,General Trade,1966,90,221576.34,127790,46771.43,0.02,173401.2
2536,2024-07-25,2023,Jul,Q3,Gems,Value,East India,General Trade,1080,20,25379.42,15120,7400.36,0.15,18360
2537,2024-07-06,2023,Jul,Q3,Celebrations Box,Premium,East India,General Trade,1543,250,343482.08,277740,83061.64,0.14,331745
2538,2024-07-24,2023,Jul,Q3,Oreo,Mid-range,East India,E-Commerce,338,40,15595.86,9464,4139.62,0.08,12438.4
2539,2024-07-05,2023,Jul,Q3,Fuse,Value,East India,Modern Trade,577,35,21310.84,13848,4851.05,0.05,19185.25
2540,2024-07-14,2023,Jul,Q3,Caramel,Mid-range,East India,Modern Trade,1767,55,93547.77,67146,32562.72,0.05,92325.75
2541,2024-07-27,2023,Jul,Q3,Dairy Milk,Mid-range,International,Institutional,821,45,52958.69,28735,12423.03,0.07,34358.85
2542,2024-07-04,2024,Jul,Q3,Dairy Milk Silk,Premium,International,E-Commerce,511,75,64238.34,26572,21250.78,0.12,33726
2543,2024-07-20,2025,Jul,Q3,5 Star,Value,International,General Trade,578,30,11728.63,12716,2211.77,0,17340
2544,2024-07-08,2025,Jul,Q3,Perk,Value,International,E-Commerce,1440,25,27353.01,25920,7557.18,0.09,32760
2545,2024-07-12,2025,Jul,Q3,Bournville,Premium,International,General Trade,672,90,64757.48,43680,14666.49,0.1,54432
2546,2024-07-05,2024,Jul,Q3,Gems,Value,International,Modern Trade,1609,20,36502.37,22526,11671.74,0.12,28318.4
2547,2024-07-06,2024,Jul,Q3,Celebrations Box,Premium,International,Institutional,1658,250,401374.26,298440,83250.58,0.1,373050
2548,2024-07-06,2023,Jul,Q3,Oreo,Mid-range,International,Institutional,1206,40,55196.97,33768,13801.31,0.07,44863.2
2549,2024-07-25,2024,Jul,Q3,Fuse,Value,International,General Trade,663,35,21536.76,15912,5897.14,0,23205
2550,2024-07-08,2024,Jul,Q3,Caramel,Mid-range,International,Modern Trade,752,55,44718.33,28576,9245.88,0.14,35569.6
2551,2024-08-06,2023,Aug,Q3,Dairy Milk,Mid-range,North India,General Trade,1751,45,112582.4,61285,27169.1,0.03,76431.15
2552,2024-08-23,2023,Aug,Q3,Dairy Milk Silk,Premium,North India,Institutional,1975,75,207804.08,102700,61312.92,0.09,134793.75
2553,2024-08-08,2023,Aug,Q3,5 Star,Value,North India,E-Commerce,1975,30,44918.18,43450,13650.86,0.07,55102.5
2554,2024-08-20,2024,Aug,Q3,Perk,Value,North India,Institutional,1029,25,20902.16,18522,3926.9,0.12,22638
2555,2024-08-20,2023,Aug,Q3,Bournville,Premium,North India,Institutional,1674,90,184639.73,108810,56777.08,0.05,143127
2556,2024-08-15,2025,Aug,Q3,Gems,Value,North India,Modern Trade,1266,20,21529.94,17724,4558.54,0.02,24813.6
2557,2024-08-17,2023,Aug,Q3,Celebrations Box,Premium,North India,Modern Trade,1997,250,490577.42,359460,113722.31,0.15,424362.5
2558,2024-08-13,2025,Aug,Q3,Oreo,Mid-range,North India,Institutional,1705,40,77792.74,47740,25147.72,0.01,67518
2559,2024-08-13,2024,Aug,Q3,Fuse,Value,North India,Modern Trade,588,35,18960.97,14112,6185.57,0.04,19756.8
2560,2024-08-15,2024,Aug,Q3,Caramel,Mid-range,North India,E-Commerce,1784,55,114022.17,67792,21767.76,0.12,86345.6
2561,2024-08-02,2023,Aug,Q3,Dairy Milk,Mid-range,South India,General Trade,1065,45,71783.15,37275,18079.42,0.04,46008
2562,2024-08-15,2023,Aug,Q3,Dairy Milk Silk,Premium,South India,General Trade,1149,75,148186.21,59748,46271.95,0.12,75834
